time_s,rail_v,trigger_v
0.009315000,3.302430,0.000
0.009320000,3.303813,0.000
0.009325000,3.305541,0.000
0.009330000,3.305662,0.000
0.009335000,3.303372,0.000
0.009340000,3.299655,0.000
0.009345000,3.296558,0.000
0.009350000,3.295635,0.000
0.009355000,3.296778,0.000
0.009360000,3.298330,0.000
0.009365000,3.298394,0.000
0.009370000,3.296321,0.000
0.009375000,3.293235,0.000
0.009380000,3.291181,0.000
0.009385000,3.291559,0.000
0.009390000,3.294046,0.000
0.009395000,3.296850,0.000
0.009400000,3.298088,0.000
0.009405000,3.297230,0.000
0.009410000,3.295495,0.000
0.009415000,3.294887,0.000
0.009420000,3.296624,0.000
0.009425000,3.300172,0.000
0.009430000,3.303624,0.000
0.009435000,3.305148,0.000
0.009440000,3.304368,0.000
0.009445000,3.302631,0.000
0.009450000,3.301932,0.000
0.009455000,3.303357,0.000
0.009460000,3.306219,0.000
0.009465000,3.308578,0.000
0.009470000,3.308725,0.000
0.009475000,3.306503,0.000
0.009480000,3.303427,0.000
0.009485000,3.301522,0.000
0.009490000,3.301770,0.000
0.009495000,3.303371,0.000
0.009500000,3.304382,0.000
0.009505000,3.303242,0.000
0.009510000,3.300009,0.000
0.009515000,3.296341,0.000
0.009520000,3.294250,0.000
0.009525000,3.294572,0.000
0.009530000,3.296354,0.000
0.009535000,3.297613,0.000
0.009540000,3.296889,0.000
0.009545000,3.294394,0.000
0.009550000,3.291856,0.000
0.009555000,3.291195,0.000
0.009560000,3.293040,0.000
0.009565000,3.296237,0.000
0.009570000,3.298735,0.000
0.009575000,3.299150,0.000
0.009580000,3.297820,0.000
0.009585000,3.296515,0.000
0.009590000,3.297047,0.000
0.009595000,3.299840,0.000
0.009600000,3.303570,0.000
0.009605000,3.306162,0.000
0.009610000,3.306361,0.000
0.009615000,3.304675,0.000
0.009620000,3.302960,0.000
0.009625000,3.302965,0.000
0.009630000,3.304966,0.000
0.009635000,3.307543,0.000
0.009640000,3.308672,0.000
0.009645000,3.307291,0.000
0.009650000,3.304124,0.000
0.009655000,3.301139,0.000
0.009660000,3.300040,0.000
0.009665000,3.300975,0.000
0.009670000,3.302448,0.000
0.009675000,3.302498,0.000
0.009680000,3.300250,0.000
0.009685000,3.296614,0.000
0.009690000,3.293617,0.000
0.009695000,3.292865,0.000
0.009700000,3.294322,0.000
0.009705000,3.296369,0.000
0.009710000,3.297066,0.000
0.009715000,3.295664,0.000
0.009720000,3.293195,0.000
0.009725000,3.291673,0.000
0.009730000,3.292536,0.000
0.009735000,3.295525,0.000
0.009740000,3.298869,0.000
0.009745000,3.300636,0.000
0.009750000,3.300199,0.000
0.009755000,3.298696,0.000
0.009760000,3.298121,0.000
0.009765000,3.299754,0.000
0.009770000,3.303142,0.000
0.009775000,3.306421,0.000
0.009780000,3.307726,0.000
0.009785000,3.306610,0.000
0.009790000,3.304370,0.000
0.009795000,3.303026,0.000
0.009800000,3.303753,0.000
0.009805000,3.305967,0.000
0.009810000,3.307779,0.000
0.009815000,3.307456,0.000
0.009820000,3.304778,0.000
0.009825000,3.301221,0.000
0.009830000,3.298837,0.000
0.009835000,3.298697,0.000
0.009840000,3.300092,0.000
0.009845000,3.301104,0.000
0.009850000,3.300125,0.000
0.009855000,3.297126,0.000
0.009860000,3.293706,0.000
0.009865000,3.291886,0.000
0.009870000,3.292567,0.000
0.009875000,3.294855,0.000
0.009880000,3.296762,0.000
0.009885000,3.296752,0.000
0.009890000,3.294929,0.000
0.009895000,3.292952,0.000
0.009900000,3.292747,0.000
0.009905000,3.295002,0.000
0.009910000,3.298619,0.000
0.009915000,3.301536,0.000
0.009920000,3.302298,0.000
0.009925000,3.301146,0.000
0.009930000,3.299809,0.000
0.009935000,3.300129,0.000
0.009940000,3.302618,0.000
0.009945000,3.306027,0.000
0.009950000,3.308293,0.000
0.009955000,3.308109,0.000
0.009960000,3.305917,0.000
0.009965000,3.303558,0.000
0.009970000,3.302844,0.000
0.009975000,3.304157,0.000
0.009980000,3.306162,0.000
0.009985000,3.306848,0.000
0.009990000,3.305100,0.000
0.009995000,3.301580,0.000
0.010000000,3.298241,0.000
0.010005000,3.296846,0.000
0.010010000,3.297634,0.000
0.010015000,3.299168,0.000
0.010020000,3.299474,0.000
0.010025000,3.297592,0.000
0.010030000,3.294347,0.000
0.010035000,3.291734,0.000
0.010040000,3.291391,0.000
0.010045000,3.293354,0.000
0.010050000,3.296032,0.000
0.010055000,3.297441,0.000
0.010060000,3.296734,0.000
0.010065000,3.294845,0.000
0.010070000,3.293755,0.000
0.010075000,3.294943,0.000
0.010080000,3.298218,0.000
0.010085000,3.301844,0.000
0.010090000,3.303850,0.000
0.010095000,3.303523,0.000
0.010100000,3.301931,0.000
0.010105000,3.301064,0.000
0.010110000,3.302275,0.000
0.010115000,3.305206,0.000
0.010120000,3.308044,0.000
0.010125000,3.308910,0.000
0.010130000,3.307291,0.000
0.010135000,3.304439,0.000
0.010140000,3.302399,0.000
0.010145000,3.302436,0.000
0.010150000,3.304068,0.000
0.010155000,3.305458,0.000
0.010160000,3.304850,0.000
0.010165000,3.301952,0.000
0.010170000,3.298188,0.000
0.010175000,3.295629,0.000
0.010180000,3.295422,0.000
0.010185000,3.296933,0.000
0.010190000,3.298266,0.000
0.010195000,3.297757,0.000
0.010200000,3.295276,0.000
0.010205000,3.292351,0.000
0.010210000,3.291002,0.000
0.010215000,3.292184,0.000
0.010220000,3.295060,0.000
0.010225000,3.297637,0.000
0.010230000,3.298303,0.000
0.010235000,3.297057,0.000
0.010240000,3.295490,0.000
0.010245000,3.295535,0.000
0.010250000,3.297946,0.000
0.010255000,3.301691,0.000
0.010260000,3.304713,0.000
0.010265000,3.305495,0.000
0.010270000,3.304199,0.000
0.010275000,3.302515,0.000
0.010280000,3.302329,0.000
0.010285000,3.304246,0.000
0.010290000,3.307108,0.000
0.010295000,3.308871,0.000
0.010300000,3.308186,0.000
0.010305000,3.305434,0.000
0.010310000,3.302441,0.000
0.010315000,3.301075,0.000
0.010320000,3.301823,0.000
0.010325000,3.303431,0.000
0.010330000,3.303900,0.000
0.010335000,3.302056,0.000
0.010340000,3.298487,0.000
0.010345000,3.295119,0.000
0.010350000,3.293755,0.000
0.010355000,3.294718,0.000
0.010360000,3.296619,0.000
0.010365000,3.297459,0.000
0.010370000,3.296192,0.000
0.010375000,3.293545,0.000
0.010380000,3.291465,0.000
0.010385000,3.291624,0.000
0.010390000,3.294118,0.000
0.010395000,3.297388,0.000
0.010400000,3.299413,0.000
0.010405000,3.299250,0.000
0.010410000,3.297742,0.000
0.010415000,3.296838,0.000
0.010420000,3.298066,0.000
0.010425000,3.301313,0.000
0.010430000,3.304892,0.000
0.010435000,3.306807,0.000
0.010440000,3.306275,0.000
0.010445000,3.304299,0.000
0.010450000,3.302877,0.000
0.010455000,3.303439,0.000
0.010460000,3.305731,0.000
0.010465000,3.308004,0.000
0.010470000,3.308366,0.000
0.010475000,3.306248,0.000
0.010480000,3.302851,0.000
0.010485000,3.300239,0.000
0.010490000,3.299761,0.000
0.010495000,3.301033,0.000
0.010500000,3.302265,0.000
0.010505000,3.301669,0.000
0.010510000,3.298872,0.000
0.010515000,3.295235,0.000
0.010520000,3.292829,0.000
0.010525000,3.292862,0.000
0.010530000,3.294770,0.000
0.010535000,3.296671,0.000
0.010540000,3.296834,0.000
0.010545000,3.295026,0.000
0.010550000,3.292696,0.000
0.010555000,3.291853,0.000
0.010560000,3.293506,0.000
0.010565000,3.296874,0.000
0.010570000,3.299969,0.000
0.010575000,3.301111,0.000
0.010580000,3.300200,0.000
0.010585000,3.298764,0.000
0.010590000,3.298751,0.000
0.010595000,3.300993,0.000
0.010600000,3.304532,0.000
0.010605000,3.307336,0.000
0.010610000,3.307839,0.000
0.010615000,3.306133,0.000
0.010620000,3.303878,0.000
0.010625000,3.303006,0.000
0.010630000,3.304224,0.000
0.010635000,3.306466,0.000
0.010640000,3.307720,0.000
0.010645000,3.306593,0.000
0.010650000,3.303403,0.000
0.010655000,3.299952,0.000
0.010660000,3.298158,0.000
0.010665000,3.298603,0.000
0.010670000,3.300106,0.000
0.010675000,3.300674,0.000
0.010680000,3.299063,0.000
0.010685000,3.295774,0.000
0.010690000,3.292691,0.000
0.010695000,3.291648,0.000
0.010700000,3.293033,0.000
0.010705000,3.295504,0.000
0.010710000,3.297033,0.000
0.010715000,3.296481,0.000
0.010720000,3.294472,0.000
0.010725000,3.292907,0.000
0.010730000,3.293480,0.000
0.010735000,3.296357,0.000
0.010740000,3.300018,0.000
0.010745000,3.302415,0.000
0.010750000,3.302517,0.000
0.010755000,3.301086,0.000
0.010760000,3.300049,0.000
0.010765000,3.300987,0.000
0.010770000,3.303883,0.000
0.010775000,3.307107,0.000
0.010780000,3.308659,0.000
0.010785000,3.307691,0.000
0.010790000,3.305152,0.000
0.010795000,3.303049,0.000
0.010800000,3.302891,0.000
0.010805000,3.304530,0.000
0.010810000,3.306287,0.000
0.010815000,3.306259,0.000
0.010820000,3.303812,0.000
0.010825000,3.300095,0.000
0.010830000,3.297177,0.000
0.010835000,3.296477,0.000
0.010840000,3.297702,0.000
0.010845000,3.299099,0.000
0.010850000,3.298839,0.000
0.010855000,3.296460,0.000
0.010860000,3.293243,0.000
0.010865000,3.291247,0.000
0.010870000,3.291730,0.000
0.010875000,3.294191,0.000
0.010880000,3.296757,0.000
0.010885000,3.297635,0.000
0.010890000,3.296484,0.000
0.010895000,3.294671,0.000
0.010900000,3.294195,0.000
0.010905000,3.296123,0.000
0.010910000,3.299739,0.000
0.010915000,3.303071,0.000
0.010920000,3.304382,0.000
0.010925000,3.303486,0.000
0.010930000,3.301858,0.000
0.010935000,3.301468,0.000
0.010940000,3.303234,0.000
0.010945000,3.306290,0.000
0.010950000,3.308636,0.000
0.010955000,3.308673,0.000
0.010960000,3.306427,0.000
0.010965000,3.303530,0.000
0.010970000,3.301961,0.000
0.010975000,3.302526,0.000
0.010980000,3.304254,0.000
0.010985000,3.305161,0.000
0.010990000,3.303809,0.000
0.010995000,3.300444,0.000
0.011000000,3.296832,0.000
0.011005000,3.294928,0.000
0.011010000,3.295393,0.000
0.011015000,3.297114,0.000
0.011020000,3.298091,0.000
0.011025000,3.297005,0.000
0.011030000,3.294259,0.000
0.011035000,3.291680,0.000
0.011040000,3.291121,0.000
0.011045000,3.293033,0.000
0.011050000,3.296114,0.000
0.011055000,3.298314,0.000
0.011060000,3.298401,0.000
0.011065000,3.296898,0.000
0.011070000,3.295660,0.000
0.011075000,3.296412,0.000
0.011080000,3.299392,0.000
0.011085000,3.303135,0.000
0.011090000,3.305578,0.000
0.011095000,3.305621,0.000
0.011100000,3.303948,0.000
0.011105000,3.302476,0.000
0.011110000,3.302849,0.000
0.011115000,3.305151,0.000
0.011120000,3.307825,0.000
0.011125000,3.308873,0.000
0.011130000,3.307393,0.000
0.011135000,3.304279,0.000
0.011140000,3.301542,0.000
0.011145000,3.300768,0.000
0.011150000,3.301915,0.000
0.011155000,3.303364,0.000
0.011160000,3.303200,0.000
0.011165000,3.300719,0.000
0.011170000,3.297000,0.000
0.011175000,3.294104,0.000
0.011180000,3.293510,0.000
0.011185000,3.294999,0.000
0.011190000,3.296849,0.000
0.011195000,3.297185,0.000
0.011200000,3.295444,0.000
0.011205000,3.292819,0.000
0.011210000,3.291347,0.000
0.011215000,3.292330,0.000
0.011220000,3.295327,0.000
0.011225000,3.298482,0.000
0.011230000,3.299940,0.000
0.011235000,3.299262,0.000
0.011240000,3.297736,0.000
0.011245000,3.297357,0.000
0.011250000,3.299256,0.000
0.011255000,3.302794,0.000
0.011260000,3.306030,0.000
0.011265000,3.307187,0.000
0.011270000,3.306004,0.000
0.011275000,3.303909,0.000
0.011280000,3.302902,0.000
0.011285000,3.303996,0.000
0.011290000,3.306421,0.000
0.011295000,3.308224,0.000
0.011300000,3.307773,0.000
0.011305000,3.305031,0.000
0.011310000,3.301598,0.000
0.011315000,3.299492,0.000
0.011320000,3.299613,0.000
0.011325000,3.301075,0.000
0.011330000,3.301920,0.000
0.011335000,3.300657,0.000
0.011340000,3.297447,0.000
0.011345000,3.294006,0.000
0.011350000,3.292309,0.000
0.011355000,3.293087,0.000
0.011360000,3.295283,0.000
0.011365000,3.296888,0.000
0.011370000,3.296499,0.000
0.011375000,3.294414,0.000
0.011380000,3.292399,0.000
0.011385000,3.292318,0.000
0.011390000,3.294683,0.000
0.011395000,3.298243,0.000
0.011400000,3.300927,0.000
0.011405000,3.301422,0.000
0.011410000,3.300159,0.000
0.011415000,3.298951,0.000
0.011420000,3.299562,0.000
0.011425000,3.302313,0.000
0.011430000,3.305810,0.000
0.011435000,3.307990,0.000
0.011440000,3.307692,0.000
0.011445000,3.305538,0.000
0.011450000,3.303437,0.000
0.011455000,3.303099,0.000
0.011460000,3.304716,0.000
0.011465000,3.306810,0.000
0.011470000,3.307389,0.000
0.011475000,3.305495,0.000
0.011480000,3.301965,0.000
0.011485000,3.298804,0.000
0.011490000,3.297667,0.000
0.011495000,3.298603,0.000
0.011500000,3.300051,0.000
0.011505000,3.300076,0.000
0.011510000,3.297890,0.000
0.011515000,3.294492,0.000
0.011520000,3.291919,0.000
0.011525000,3.291694,0.000
0.011530000,3.293667,0.000
0.011535000,3.296141,0.000
0.011540000,3.297190,0.000
0.011545000,3.296149,0.000
0.011550000,3.294118,0.000
0.011555000,3.293108,0.000
0.011560000,3.294465,0.000
0.011565000,3.297815,0.000
0.011570000,3.301325,0.000
0.011575000,3.303095,0.000
0.011580000,3.302593,0.000
0.011585000,3.301040,0.000
0.011590000,3.300433,0.000
0.011595000,3.301976,0.000
0.011600000,3.305122,0.000
0.011605000,3.307975,0.000
0.011610000,3.308730,0.000
0.011615000,3.307060,0.000
0.011620000,3.304354,0.000
0.011625000,3.302642,0.000
0.011630000,3.303031,0.000
0.011635000,3.304854,0.000
0.011640000,3.306202,0.000
0.011645000,3.305414,0.000
0.011650000,3.302384,0.000
0.011655000,3.298668,0.000
0.011660000,3.296310,0.000
0.011665000,3.296294,0.000
0.011670000,3.297812,0.000
0.011675000,3.298919,0.000
0.011680000,3.298064,0.000
0.011685000,3.295311,0.000
0.011690000,3.292314,0.000
0.011695000,3.291053,0.000
0.011700000,3.292319,0.000
0.011705000,3.295109,0.000
0.011710000,3.297401,0.000
0.011715000,3.297711,0.000
0.011720000,3.296231,0.000
0.011725000,3.294663,0.000
0.011730000,3.294885,0.000
0.011735000,3.297476,0.000
0.011740000,3.301243,0.000
0.011745000,3.304111,0.000
0.011750000,3.304698,0.000
0.011755000,3.303351,0.000
0.011760000,3.301852,0.000
0.011765000,3.302011,0.000
0.011770000,3.304246,0.000
0.011775000,3.307242,0.000
0.011780000,3.308949,0.000
0.011785000,3.308159,0.000
0.011790000,3.305434,0.000
0.011795000,3.302672,0.000
0.011800000,3.301652,0.000
0.011805000,3.302669,0.000
0.011810000,3.304326,0.000
0.011815000,3.304633,0.000
0.011820000,3.302573,0.000
0.011825000,3.298912,0.000
0.011830000,3.295641,0.000
0.011835000,3.294464,0.000
0.011840000,3.295514,0.000
0.011845000,3.297277,0.000
0.011850000,3.297789,0.000
0.011855000,3.296170,0.000
0.011860000,3.293327,0.000
0.011865000,3.291263,0.000
0.011870000,3.291534,0.000
0.011875000,3.294055,0.000
0.011880000,3.297154,0.000
0.011885000,3.298859,0.000
0.011890000,3.298403,0.000
0.011895000,3.296798,0.000
0.011900000,3.296031,0.000
0.011905000,3.297498,0.000
0.011910000,3.300900,0.000
0.011915000,3.304445,0.000
0.011920000,3.306198,0.000
0.011925000,3.305550,0.000
0.011930000,3.303661,0.000
0.011935000,3.302540,0.000
0.011940000,3.303474,0.000
0.011945000,3.306016,0.000
0.011950000,3.308324,0.000
0.011955000,3.308578,0.000
0.011960000,3.306386,0.000
0.011965000,3.303096,0.000
0.011970000,3.300766,0.000
0.011975000,3.300592,0.000
0.011980000,3.302005,0.000
0.011985000,3.303137,0.000
0.011990000,3.302291,0.000
0.011995000,3.299282,0.000
0.012000000,3.295611,0.000
0.012005000,3.293333,0.000
0.012010000,3.293499,0.000
0.012015000,3.295370,0.000
0.012020000,3.297009,0.000
0.012025000,3.296795,0.000
0.012030000,3.294689,0.000
0.012035000,3.292269,0.000
0.012040000,3.291518,0.000
0.012045000,3.293281,0.000
0.012050000,3.296608,0.000
0.012055000,3.299471,0.000
0.012060000,3.300312,0.000
0.012065000,3.299221,0.000
0.012070000,3.297843,0.000
0.012075000,3.298076,0.000
0.012080000,3.300575,0.000
0.012085000,3.304217,0.000
0.012090000,3.306940,0.000
0.012095000,3.307305,0.000
0.012100000,3.305589,0.000
0.012105000,3.303548,0.000
0.012110000,3.303044,0.000
0.012115000,3.304599,0.000
0.012120000,3.306985,0.000
0.012125000,3.308175,0.000
0.012130000,3.306913,0.000
0.012135000,3.303701,0.000
0.012140000,3.300422,0.000
0.012145000,3.298913,0.000
0.012150000,3.299567,0.000
0.012155000,3.301059,0.000
0.012160000,3.301397,0.000
0.012165000,3.299495,0.000
0.012170000,3.296038,0.000
0.012175000,3.292981,0.000
0.012180000,3.292068,0.000
0.012185000,3.293503,0.000
0.012190000,3.295814,0.000
0.012195000,3.296999,0.000
0.012200000,3.296085,0.000
0.012205000,3.293878,0.000
0.012210000,3.292339,0.000
0.012215000,3.293059,0.000
0.012220000,3.296015,0.000
0.012225000,3.299570,0.000
0.012230000,3.301713,0.000
0.012235000,3.301587,0.000
0.012240000,3.300121,0.000
0.012245000,3.299285,0.000
0.012250000,3.300534,0.000
0.012255000,3.303659,0.000
0.012260000,3.306919,0.000
0.012265000,3.308361,0.000
0.012270000,3.307311,0.000
0.012275000,3.304876,0.000
0.012280000,3.303081,0.000
0.012285000,3.303296,0.000
0.012290000,3.305182,0.000
0.012295000,3.306957,0.000
0.012300000,3.306784,0.000
0.012305000,3.304208,0.000
0.012310000,3.300528,0.000
0.012315000,3.297819,0.000
0.012320000,3.297356,0.000
0.012325000,3.298658,0.000
0.012330000,3.299892,0.000
0.012335000,3.299316,0.000
0.012340000,3.296655,0.000
0.012345000,3.293339,0.000
0.012350000,3.291420,0.000
0.012355000,3.292006,0.000
0.012360000,3.294418,0.000
0.012365000,3.296724,0.000
0.012370000,3.297231,0.000
0.012375000,3.295793,0.000
0.012380000,3.293914,0.000
0.012385000,3.293569,0.000
0.012390000,3.295665,0.000
0.012395000,3.299312,0.000
0.012400000,3.302488,3.300
0.012405000,3.303570,3.300
0.012410000,3.302559,3.300
0.012415000,3.301050,3.300
0.012420000,3.300967,3.300
0.012425000,3.303055,3.300
0.012430000,3.306275,3.300
0.012435000,3.308588,3.300
0.012440000,3.308514,3.300
0.012445000,3.306264,3.300
0.012450000,3.303573,3.300
0.012455000,3.302355,3.300
0.012460000,3.303238,3.300
0.012465000,3.305082,3.300
0.012470000,3.305882,3.300
0.012475000,3.304337,3.300
0.012480000,3.300875,3.300
0.012485000,3.297356,3.300
0.012490000,3.295661,3.300
0.012495000,3.296270,3.300
0.012500000,3.297920,3.300
0.012505000,3.298611,3.300
0.012510000,3.297176,3.300
0.012515000,3.294205,3.300
0.012520000,3.291609,3.300
0.012525000,3.291157,3.300
0.012530000,3.293117,3.300
0.012535000,3.296053,3.300
0.012540000,3.297933,3.300
0.012545000,3.297686,3.300
0.012550000,3.296019,3.300
0.012555000,3.294853,3.300
0.012560000,3.295812,3.300
0.012565000,3.298947,3.300
0.012570000,3.302666,3.300
0.012575000,3.304932,3.300
0.012580000,3.304812,3.300
0.012585000,3.303162,3.300
0.012590000,3.301943,3.300
0.012595000,3.302679,3.300
0.012600000,3.305259,3.300
0.012605000,3.291084,3.300
0.012610000,3.275120,3.300
0.012615000,3.256631,3.300
0.012620000,3.236676,3.300
0.012625000,3.217292,3.300
0.012630000,3.199933,3.300
0.012635000,3.184363,3.300
0.012640000,3.168859,3.300
0.012645000,3.151566,3.300
0.012650000,3.131956,3.300
0.012655000,3.111269,3.300
0.012660000,3.091581,3.300
0.012665000,3.074233,3.300
0.012670000,3.058821,3.300
0.012675000,3.043538,3.300
0.012680000,3.026591,3.300
0.012685000,3.007603,3.300
0.012690000,2.987922,3.300
0.012695000,2.969588,3.300
0.012700000,2.953757,3.300
0.012705000,2.939811,3.300
0.012710000,2.925821,3.300
0.012715000,2.910030,3.300
0.012720000,2.892188,3.300
0.012725000,2.873724,3.300
0.012730000,2.856615,3.300
0.012735000,2.865179,3.300
0.012740000,2.875161,3.300
0.012745000,2.884557,3.300
0.012750000,2.891699,3.300
0.012755000,2.896510,3.300
0.012760000,2.900543,3.300
0.012765000,2.905763,3.300
0.012770000,2.913007,3.300
0.012775000,2.921334,3.300
0.012780000,2.928741,3.300
0.012785000,2.933713,3.300
0.012790000,2.936399,3.300
0.012795000,2.938510,3.300
0.012800000,2.942009,3.300
0.012805000,2.947623,3.300
0.012810000,2.954300,3.300
0.012815000,2.960053,3.300
0.012820000,2.963524,3.300
0.012825000,2.965066,3.300
0.012830000,2.966496,3.300
0.012835000,2.969728,3.300
0.012840000,2.975315,3.300
0.012845000,2.982051,3.300
0.012850000,2.987920,3.300
0.012855000,2.991669,3.300
0.012860000,2.993787,3.300
0.012865000,2.996130,3.300
0.012870000,3.000489,3.300
0.012875000,3.007195,3.300
0.012880000,3.014855,3.300
0.012885000,3.021409,3.300
0.012890000,3.025700,3.300
0.012895000,3.028343,3.300
0.012900000,3.031222,3.300
0.012905000,3.036007,3.300
0.012910000,3.042832,3.300
0.012915000,3.050164,3.300
0.012920000,3.055961,3.300
0.012925000,3.059223,3.300
0.012930000,3.060745,3.300
0.012935000,3.062486,3.300
0.012940000,3.066043,3.300
0.012945000,3.071414,3.300
0.012950000,3.076995,3.300
0.012955000,3.080829,3.300
0.012960000,3.082124,3.300
0.012965000,3.081884,3.300
0.012970000,3.082154,3.300
0.012975000,3.084461,3.300
0.012980000,3.088668,3.300
0.012985000,3.093103,3.300
0.012990000,3.095886,3.300
0.012995000,3.096409,3.300
0.013000000,3.095837,3.300
0.013005000,3.096234,3.300
0.013010000,3.098992,3.300
0.013015000,3.103778,3.300
0.013020000,3.108805,3.300
0.013025000,3.112222,3.300
0.013030000,3.113551,3.300
0.013035000,3.114051,3.300
0.013040000,3.115743,3.300
0.013045000,3.119834,3.300
0.013050000,3.125768,3.300
0.013055000,3.131632,3.300
0.013060000,3.135614,3.300
0.013065000,3.137369,3.300
0.013070000,3.138260,3.300
0.013075000,3.140275,3.300
0.013080000,3.144460,3.300
0.013085000,3.150086,3.300
0.013090000,3.155186,3.300
0.013095000,3.158052,3.300
0.013100000,3.158539,3.300
0.013105000,3.158166,3.300
0.013110000,3.158931,3.300
0.013115000,3.161772,3.300
0.013120000,3.165844,3.300
0.013125000,3.169182,3.300
0.013130000,3.170236,3.300
0.013135000,3.169087,3.300
0.013140000,3.167408,3.300
0.013145000,3.167201,3.300
0.013150000,3.169278,3.300
0.013155000,3.172664,3.300
0.013160000,3.175381,3.300
0.013165000,3.176005,3.300
0.013170000,3.174795,3.300
0.013175000,3.173513,3.300
0.013180000,3.174088,3.300
0.013185000,3.177137,3.300
0.013190000,3.181502,3.300
0.013195000,3.185147,3.300
0.013200000,3.186731,3.300
0.013205000,3.186637,3.300
0.013210000,3.186665,3.300
0.013215000,3.188622,3.300
0.013220000,3.192908,3.300
0.013225000,3.198179,3.300
0.013230000,3.202359,3.300
0.013235000,3.204216,3.300
0.013240000,3.204279,3.300
0.013245000,3.204406,3.300
0.013250000,3.206316,3.300
0.013255000,3.210239,3.300
0.013260000,3.214713,3.300
0.013265000,3.217700,3.300
0.013270000,3.218144,3.300
0.013275000,3.216783,3.300
0.013280000,3.215573,3.300
0.013285000,3.216185,3.300
0.013290000,3.218722,3.300
0.013295000,3.221655,3.300
0.013300000,3.223022,3.300
0.013305000,3.221971,3.300
0.013310000,3.219441,3.300
0.013315000,3.217468,3.300
0.013320000,3.217642,3.300
0.013325000,3.219908,3.300
0.013330000,3.222640,3.300
0.013335000,3.223921,3.300
0.013340000,3.223051,3.300
0.013345000,3.221108,3.300
0.013350000,3.220127,3.300
0.013355000,3.221546,3.300
0.013360000,3.225092,3.300
0.013365000,3.228997,3.300
0.013370000,3.231355,3.300
0.013375000,3.231583,3.300
0.013380000,3.230855,3.300
0.013385000,3.231173,3.300
0.013390000,3.233796,3.300
0.013395000,3.238240,3.300
0.013400000,3.242623,0.000
0.013405000,3.245087,0.000
0.013410000,3.245207,0.000
0.013415000,3.244286,0.000
0.013420000,3.244330,0.000
0.013425000,3.246469,0.000
0.013430000,3.250071,0.000
0.013435000,3.253214,0.000
0.013440000,3.254166,0.000
0.013445000,3.252718,0.000
0.013450000,3.250351,0.000
0.013455000,3.249101,0.000
0.013460000,3.249999,0.000
0.013465000,3.252296,0.000
0.013470000,3.254063,0.000
0.013475000,3.253710,0.000
0.013480000,3.251240,0.000
0.013485000,3.248280,0.000
0.013490000,3.246851,0.000
0.013495000,3.247841,0.000
0.013500000,3.250340,0.000
0.013505000,3.252372,0.000
0.013510000,3.252442,0.000
0.013515000,3.250703,0.000
0.013520000,3.248853,0.000
0.013525000,3.248827,0.000
0.013530000,3.251301,0.000
0.013535000,3.255165,0.000
0.013540000,3.258369,0.000
0.013545000,3.259489,0.000
0.013550000,3.258807,0.000
0.013555000,3.258069,0.000
0.013560000,3.259106,0.000
0.013565000,3.262394,0.000
0.013570000,3.266654,0.000
0.013575000,3.269809,0.000
0.013580000,3.270564,0.000
0.013585000,3.269377,0.000
0.013590000,3.268085,0.000
0.013595000,3.268464,0.000
0.013600000,3.270847,0.000
0.013605000,3.273855,0.000
0.013610000,3.275463,0.000
0.013615000,3.274565,0.000
0.013620000,3.271838,0.000
0.013625000,3.269234,0.000
0.013630000,3.268490,0.000
0.013635000,3.269809,0.000
0.013640000,3.271730,0.000
0.013645000,3.272285,0.000
0.013650000,3.299947,0.000
0.013655000,3.296355,0.000
0.013660000,3.293356,0.000
0.013665000,3.292584,0.000
0.013670000,3.294060,0.000
0.013675000,3.296192,0.000
0.013680000,3.297023,0.000
0.013685000,3.295754,0.000
0.013690000,3.293366,0.000
0.013695000,3.291864,0.000
0.013700000,3.292720,0.000
0.013705000,3.295726,0.000
0.013710000,3.299138,0.000
0.013715000,3.301004,0.000
0.013720000,3.300643,0.000
0.013725000,3.299150,0.000
0.013730000,3.298515,0.000
0.013735000,3.300059,0.000
0.013740000,3.303382,0.000
0.013745000,3.306644,0.000
0.013750000,3.307961,0.000
0.013755000,3.306836,0.000
0.013760000,3.304526,0.000
0.013765000,3.303054,0.000
0.013770000,3.303642,0.000
0.013775000,3.305761,0.000
0.013780000,3.307541,0.000
0.013785000,3.307229,0.000
0.013790000,3.304551,0.000
0.013795000,3.300947,0.000
0.013800000,3.298477,0.000
0.013805000,3.298260,0.000
0.013810000,3.299634,0.000
0.013815000,3.300701,0.000
0.013820000,3.299819,0.000
0.013825000,3.296904,0.000
0.013830000,3.293521,0.000
0.013835000,3.291697,0.000
0.013840000,3.292382,0.000
0.013845000,3.294726,0.000
0.013850000,3.296750,0.000
0.013855000,3.296881,0.000
0.013860000,3.295166,0.000
0.013865000,3.293232,0.000
0.013870000,3.293017,0.000
0.013875000,3.295257,0.000
0.013880000,3.298899,0.000
0.013885000,3.301885,0.000
0.013890000,3.302722,0.000
0.013895000,3.301599,0.000
0.013900000,3.300216,0.000
0.013905000,3.300437,0.000
0.013910000,3.302824,0.000
0.013915000,3.306177,0.000
0.013920000,3.308434,0.000
0.013925000,3.308248,0.000
0.013930000,3.306015,0.000
0.013935000,3.303553,0.000
0.013940000,3.302701,0.000
0.013945000,3.303895,0.000
0.013950000,3.305844,0.000
0.013955000,3.306537,0.000
0.013960000,3.304816,0.000
0.013965000,3.301293,0.000
0.013970000,3.297904,0.000
